fid,cat,cat_,cat__1_1,cat__1,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM_ID,UPDATED,PERIMETER,AREA,LONGITUDE,LATITUDE
2841,"2854","5003","1267","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2842,"2855","5004","1268","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2843,"2856","5005","1269","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2844,"2857","5006","1270","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2845,"2858","5007","1271","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2846,"2859","5008","1279","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2847,"2860","5009","1280","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2848,"2861","5010","1281","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2849,"2862","5011","1283","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2850,"2863","5012","1284","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2851,"2864","5013","1285","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2852,"2865","5014","1286","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2853,"2866","5015","1287","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2854,"2867","5016","1288","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2855,"2868","5017","1289","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2856,"2869","5018","1290","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2857,"2870","5019","1291","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2858,"2871","5020","1292","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2859,"2872","5021","1293","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2860,"2873","5022","1294","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2861,"2874","5023","1295","1442",Sapa-Sapa,PH157010000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157010000",2019-12-31,145934.383999999990920,51224649.869999997317791,120.224000000000004,5.090000000000000
2862,"2875","5024","1296","1443",Sibutu,PH157011000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157011000",2019-12-31,125149.324999999997090,105126520.599999994039536,119.475999999999999,4.781000000000000
2863,"2876","5025","1297","1443",Sibutu,PH157011000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157011000",2019-12-31,125149.324999999997090,105126520.599999994039536,119.475999999999999,4.781000000000000
2864,"2877","5026","1298","1443",Sibutu,PH157011000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157011000",2019-12-31,125149.324999999997090,105126520.599999994039536,119.475999999999999,4.781000000000000
2865,"2878","5027","1300","1443",Sibutu,PH157011000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157011000",2019-12-31,125149.324999999997090,105126520.599999994039536,119.475999999999999,4.781000000000000
2866,"2879","5028","1301","1443",Sibutu,PH157011000,Tawi-Tawi,PH157000000,Bangsamoro Autonomous Region in Muslim Mindanao,PH150000000,"157011000",2019-12-31,125149.324999999997090,105126520.599999994039536,119.475999999999999,4.781000000000000
2867,"2880","5029","1304","1473",Claver,PH166706000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166706000",2019-12-31,109802.213000000003376,286300984.699999988079071,125.786000000000001,9.475000000000000
2868,"2881","5030","1305","1474",Dapa,PH166707000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166707000",2019-12-31,156877.684000000008382,84021202.159999996423721,126.046000000000006,9.750000000000000
2869,"2882","5031","1306","1474",Dapa,PH166707000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166707000",2019-12-31,156877.684000000008382,84021202.159999996423721,126.046000000000006,9.750000000000000
2870,"2883","5032","1307","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2871,"2884","5033","1308","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2872,"2885","5034","1309","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2873,"2886","5035","1310","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2874,"2887","5036","1311","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2875,"2888","5037","1312","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2876,"2889","5038","1313","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2877,"2890","5039","1314","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2878,"2891","5040","1315","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2879,"2892","5041","1316","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2880,"2893","5042","1317","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2881,"2894","5043","1318","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2882,"2895","5044","1319","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2883,"2896","5045","1320","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2884,"2897","5046","1321","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2885,"2898","5047","1322","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2886,"2899","5048","1323","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2887,"2900","5049","1324","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2888,"2901","5050","1325","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2889,"2902","5051","1326","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2890,"2903","5052","1327","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2891,"2904","5053","1328","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2892,"2905","5054","1329","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2893,"2906","5055","1330","1475",Del Carmen,PH166708000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166708000",2019-12-31,177148.590999999985797,147945611.900000005960464,125.995000000000005,9.858000000000001
2894,"2907","5056","1331","1476",General Luna,PH166710000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166710000",2019-12-31,67574.804999999993015,46950121.579999998211861,126.132000000000005,9.788000000000000
2895,"2908","5057","1332","1476",General Luna,PH166710000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166710000",2019-12-31,67574.804999999993015,46950121.579999998211861,126.132000000000005,9.788000000000000
2896,"2909","5058","1333","1476",General Luna,PH166710000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166710000",2019-12-31,67574.804999999993015,46950121.579999998211861,126.132000000000005,9.788000000000000
2897,"2910","5059","1334","1480",Pilar,PH166716000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166716000",2019-12-31,51504.741999999998370,74424593.540000006556511,126.082999999999998,9.855000000000000
2898,"2911","5060","1335","1480",Pilar,PH166716000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166716000",2019-12-31,51504.741999999998370,74424593.540000006556511,126.082999999999998,9.855000000000000
2899,"2912","5061","1336","1481",Placer,PH166717000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166717000",2019-12-31,81799.855999999999767,64444509.439999997615814,125.587000000000003,9.638999999999999
2900,"2913","5062","1337","1481",Placer,PH166717000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166717000",2019-12-31,81799.855999999999767,64444509.439999997615814,125.587000000000003,9.638999999999999
2901,"2914","5063","1338","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2902,"2915","5064","1339","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2903,"2916","5065","1340","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2904,"2917","5066","1342","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2905,"2918","5067","1343","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2906,"2919","5068","1344","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2907,"2920","5069","1345","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2908,"2921","5070","1346","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2909,"2922","5071","1347","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2910,"2923","5072","1348","1482",San Benito,PH166718000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166718000",2019-12-31,104605.770999999993364,49448596.600000001490116,126.004000000000005,9.939000000000000
2911,"2924","5073","1349","1487",Socorro,PH166723000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166723000",2019-12-31,139439.257000000012340,125971024.099999994039536,125.942999999999998,9.656000000000001
2912,"2925","5074","1350","1487",Socorro,PH166723000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166723000",2019-12-31,139439.257000000012340,125971024.099999994039536,125.942999999999998,9.656000000000001
2913,"2926","5075","1352","1487",Socorro,PH166723000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166723000",2019-12-31,139439.257000000012340,125971024.099999994039536,125.942999999999998,9.656000000000001
2914,"2927","5076","1353","1487",Socorro,PH166723000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166723000",2019-12-31,139439.257000000012340,125971024.099999994039536,125.942999999999998,9.656000000000001
2915,"2928","5077","1354","1487",Socorro,PH166723000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166723000",2019-12-31,139439.257000000012340,125971024.099999994039536,125.942999999999998,9.656000000000001
2916,"2929","5078","1355","1487",Socorro,PH166723000,Surigao del Norte,PH166700000,Region XIII,PH160000000,"166723000",2019-12-31,139439.257000000012340,125971024.099999994039536,125.942999999999998,9.656000000000001
